doc_tml_ttag_instrument_man_mod_plan;Trailer (manufacturer, model) (plan)*
doc_tml_ttag_machine_inv_num_plan;Machine inventory number (plan)*
doc_tml_ttag_machine_manufacturer_plan;Machine manufacturer (plan)*
doc_tml_ttag_machine_model_plan;Machine model (plan)*
doc_tml_ttag_machine_reg_num_plan;Machine registration number (plan)*
doc_tml_tag_org_address;Местонахождение организации
doc_tml_tag_org_name;Название организации
doc_tml_tag_org_phone;Телефон организации
doc_tml_ttag_treatment_type_plan;Type of work (plan)*
doc_tml_ttag_end_date_fact;Дата окончания работы (факт)*
doc_tml_ttag_end_date_plan;Дата окончания работы (план)*
doc_tml_ttag_end_time_fact;Время окончания работы (факт)*
doc_tml_ttag_end_time_plan;Время окончания работы (план)*
doc_tml_ttag_engine_hours_end_fact;Моточасы на конец (факт)*
doc_tml_ttag_engine_hours_start_fact;Моточасы на начало (факт)*
doc_tml_ttag_engine_hours_totals_fact;Моточасы (итого за работу) (факт)*
doc_tml_ttag_fuel_liters_reminder_on_enter_fact;Остаток ГСМ при въезде на линию, л (факт)*
doc_tml_ttag_fuel_liters_reminder_on_leave_fact;Остаток ГСМ при возвращении с линии, л (факт)*
doc_tml_ttag_fuel_liters_tanked_up_fact;Выдано ГСМ, л (факт)*
doc_tml_ttag_fuel_liters_totally_spent_by_norm;Расход ГСМ, л (итого по норме за работу)*
doc_tml_ttag_fuel_liters_totally_spent_fact;Расход ГСМ, л (итого по факту за работу)*
doc_tml_ttag_handled_square_ha_fact;Обработанная площадь, га (факт)*
doc_tml_ttag_handled_square_ha_plan;Обработанная площадь, га (план)*
doc_tml_ttag_mileage_km_kargo;Пробег, км (с грузом)*
doc_tml_ttag_mileage_km_totally;Пробег, км (итого за работу)*
doc_tml_ttag_prod_norm;Норма выработки*
doc_tml_ttag_start_date_fact;Дата начала работы (факт)*
doc_tml_ttag_start_date_plan;Дата начала работы (план)*
doc_tml_ttag_start_day_fact;День начала работы (факт)*
doc_tml_ttag_start_day_plan;День начала работы (план)*
doc_tml_ttag_start_time_fact;Время начала работы (факт)*
doc_tml_ttag_start_time_plan;Время начала работы (план)*
doc_tml_ttag_tariff;Расценка*
doc_tml_ttag_crop;Культура*
doc_tml_ttag_work_unit;Единица измерения объема выполненной работы*
Инструкция_по_шаблону_документа_1;No value specified for this language
Инструкция_по_шаблону_документа_2;No value specified for this language
Инструкция_по_шаблону_документа_3;No value specified for this language
doc_tml_tag_executor_full_name_plan;Full name of the executor (plan)
doc_tml_tag_executor_profession_plan;Executor profession (plan)
doc_tml_tag_machine_manufacturer_plan;Machine manufacturer (plan)
doc_tml_tag_machine_model_plan;Model machine (plan)
doc_tml_tag_machine_reg_num_plan;Registration number of the mashine (plan)
doc_tml_tag_machine_inv_num_plan;Machine inventory number (fact)
doc_tml_tag_instrument_man_mod_plan;Trailer (manufacturer, model) (plan)
doc_tml_tag_instrument_inv_num_plan;Trailer inventory number (plan)
Название_заболевания;Disease name
Время_хронометража;Chronometrage time
Период_хронометража_выходит_за_пределы_операции;The timing period goes beyond the operation
Пропущенные_под_операции_со_статусом_хронометраж;Skipped operations with the timekeeping status
Успешно_обработанных_под_операций;Successfully processed sub operations
Повреждения;Damages
Информация_о_повреждении;Damage Information
Вредность;Harmfulness
Пораженные_органы;Affected organs
Вы_уверены_что_хотите_удалить_повреждение;Are you sure you want to delete the damage?
Древесина;Wood
Листья;Foliage
Плоды;Fruit
Загрузка_данных;Loading data
Загрузить_данные_по_кварталам;Download Quarterly Data
Загрузить_данные_по_рядам;Load row data
Тип_подвоя;Rootstock type
Период_посадки;Planting period
Информация_о_сорняке;Weed information
Созависимые_объекты;Codependent objects
Вместимость_склада;Stock capacity
Площадь_кв_м;Square m2
Фактическая_наполненность;Actual fullness
Контролируемые_виды_ТС;Controlled types of vehicles
Максимально_время_между_приложениями_метки;Maximum allowed time between label applications (in minutes)
Отслеживаемые_пользователи;Followed Users
Прерывающие_виды_ТС;Interrupting types of vehicles
EntityAlreadyExistsErrorMessage;{0} already exists.
Введите_наименование_согласно_шаблону_0_пример_1;Enter the name according to the template {0}. Example: {1}
Включена;Enabled
Маска;Mask
Маска_для_наименований_полей;Mask for field names
Некорректный_формат_наименования_поля;Incorrect field name format
Маска_не_может_быть_пустой;Mask can't be empty
Объединять_подоперации;Combine sub-operations
Сортировать_по_исполнителям;Sort by performers
Квартал;Quarter
Ряд_деревьев;Tree's row
Часть_ряда;Part of a row
ЭПВ;ETH
Количество_на_кв_метр;Quantity per square meter
Высота;Height
ЭПЧ;EPT
шт_100_пл;pcs/100 fr.
шт_100_лист;pcs/100 leaf
шт_лист;pcs/leaf
шт_дер;pcs/tree
Север;North
Юг;South
Запад;West
Восток;East
Информация_о_заболевании_деревьев;Tree Disease Information
Диаметр_плода;fruit diameter
Кнопка_Дублировать;Duplicate button
Внимание;Warning
Результат_загрузки;Upload result
Загрузить_новые_данные;Upload new data
Операции_по_кадастрам;Cadastre operations
Завершить_операцию;Complete the operation
Вид_операции;Operation view
Отметка_руководителя;The mark of the head
Наименование_операции;Name of the operation
Внутренние_работы;Interior work
Проверка_гос_органами;State authorities verification
Сделка;Deal
Создать_план;Create a plan
Среднесуточный_анализ_показателей_качества;Average daily analysis of quality indicators
Дата_отбора_с;Selection date from
Дата_отбора_по;Selection date to
Анализ_показателей_качества;Analysis of quality indicators
Влажность_зерна;Moisture
Дата_создания;Create date
Вес_нетто;Netto
Сюрвейер;Surveyor
Дата_отбора;Selection date
Показатели_качества;Quality indicators
Документы_взвешивания;Weighing documents
Показатель_качества;Level of quality
Данные_сюрвеера;Surveyor data
Данные_по_реестру;Рўйхатдан ўтиш маълумотлари
Натура;VolumeWeight
г_на_л;g/l
Сорная_сюрвейер;Weed Surveyor
Зерновая_масличная_примесь;Grain/oilseed admixture
в_т_ч;incl.
Проросшие;Sprouted
Клоп_черепашка;Eurygaster integriceps
Клейковина;Gluten
ИДК;GDM
ЧП;FN
сек;sec
Масличность;Oil content
КЧМ;OAN
Запах;Smell
Органолептический;Organoleptic
Цвет;Color
шт_кг;pcs/kg
Зараженность;Infection
Добавить_взвешивания;Add weights
Вы_уверены_что_хотите_удалить_анализ;Are you sure you want to delete the analysis?
Выгружено_в_1С;Exported to 1C
Ввод_для_тестирования;Test input
Примеры;Examples
Значения;Values
Не_указан;Not set
Белый_бутон;White bud
Выдвижение_бутонов;Bud extension
Выдвижение_соцветий;Extension of inflorescences
Грецкий_орех;Walnut
Завязь_1_5_см;Ovary 1.5 cm
Зеленый_конус;Green Cone
Лещина;Hazel
Мышиные_ушки;Mouse ears
Набухание_почек;Kidney swelling
Налив_плода;Filling the fruit
Начало_набухания_почек;The beginning of kidney swelling
Начало_цветения;The beginning of flowering
Окончание_цветения;The end of flowering
Опадение_завязи;Ovary prolapse
Полное_цветение;Full bloom
Разрыхление_бутонов;Loosening of buds
Розовый_бутон;Rose bud
Рост_плода;Fetal growth
Созревание_плода;Fruit maturation
Спящая_почка;Sleeping Kidney
Состояние_ряда;State of tree's row
Обследование_полей;Field Survey
Общехозяйственные_работы;General business work
Погрузочно_разгрузочные_работы;Loading and unloading work
Ручные_работы;Handmade work
Транспортные_работы;Transport work
Идет_генерация_путевого_листа;Waybill is generating
Печать_путевого_листа;Printing Waybill
Пожалуйста_не_закрывайте_окно;Please don't close the window
Завершить_выбранные_операции;Complete the selected operations? This action cannot be undone
Сохранить_путь_полета_dji_kml;Save as a flight path for dji drone .kml
Латинская;Latin
Наименование_поля_изменено;Field name is changed
Некорректный_формат_маски;Mask format is invalid
не_были_загружены;isn't loaded
Шаблон;Template
опциональное_буквенное_значение_не_обязательное;optional letter (optional)
опциональное_любое_число_или_буквенное_значение_не_обязательное;optional digit or letter (optional)
опциональное_любое_число_или_пробел_не_обязательное;optional digit or space (optional)
требует_любое_буквенное_значение_обязательное;required letter (required)
требует_любое_число_обязательное;required digit (required)
требует_любое_число_или_буквенное_значение_обязательное;required digit or letter (required)
требует_переменное_количество_символов_указанных_слева;required a variable number of characters from the left side
требует_указанное_количество_символов_указанных_слева;required a certain number of characters from the left side
Ок;Ok
Введите_день_планирования;Enter planned date
Центр;Center
Идет_проверка_статуса_по_всем_операциям;Checking status of all operations
Идет_проверка_статуса_по_выделенным_операциям;Checking status of selected operations
Проверить_только_выделенные;Check only selected
Проверка_статуса_только_выделенным_галочкой_операциям;Check status only of selected operations
Сезоны;Seasons
Информация_о_сезоне;Season Information
Дата_начала;Begin date
Дата_окончания;End date
Нарушение_агротехнологий;Violation of agricultural technologies
Распространение_грызунов;Кемирувчиларнинг тарқалиши
Отображать_короткие_работы;Display short works
Почвенные_датчики;Soil sensors Irrimax
Датчик;Sensor
Номер_датчика;Sensor number
Показание;Indication
Необходимо_выбрать_сезон;It is necessary to select a season
Дождевальный;Sprinkling
Заливной;Flooding
Капельный;Dripping
Режим_мелиорации;Reclamation mode
Утверждение_результата_оценки_работы;Work quality inspection result approval
Занулять_отрицательный_расход_топлива;Zero out negative fuel consumption
Валовый_сбор_урожайность;Gross harvest / Yield
Дата_завершения;Date of completion
Интервалы_расценок_пересекаются;Rate intervals overlap
Максимальное_время_нарушения_сек;Maximum violation time, sec
Главная_страница_садоводство;Main gardening page
Урожай_с_одного_дерева;Harvest from one tree
Отчет_по_фактической_урожайности;Actual Yield Report
Отчет_по_прогнозной_1_урожайности;Forecast 1 yield report
Отчет_по_прогнозной_2_урожайности;Forecast 2 yield report
Отчет_по_планируемой_урожайности;Planned Yield Report
Пример;Example
Пример_значения_не_может_быть_пустым;Example value can't be empty
Пример_значения_не_соответствует_маске;Example value doesn't pass the mask
Период_планирования_по;Planning period to
Период_планирования_с;Planning period from
Конфликт_оценки_работы;Job evaluation conflict
Выполненные_работы_расширенный;Completed works (extended)
Время_создания_операции;Operation create date
Время_создания_подоперации;Suboperation create date
Архив_отчетов;Archive of reports
Кадастровые_участки;Cadastral plots
Весна;Spring
Год_посадки;Year of planting
Изреженность_и_ремонты;Sparsity and repairs
Количество_деревьев_до_ремонта;Number of trees before repair
Количество_деревьев_после_ремонта;Number of trees after repair
Количество_подсаженных_деревьев;Number of planted trees
Количество_раскорчеванных_деревьев;Number of uprooted trees
Номер_отделения;Branch number
Осень;Autumn
Процент_изреженности_до_ремонта;Percentage of sparsity before repair
Процент_изреженности_после_ремонта;Percentage of sparsity after repair
Инвентарный_номер_терминала;Terminal inventory number
Модель_с_GUID_0_уже_существует;Model With GUID {0} already exists
Не_найден_производитель_с_указанным_GUID_0;Manufacturer with GUID {0} is not found
Не_найдена_модель_с_указанным_GUID_0;Model with GUID {0} is not found
Производитель_с_GUID_0_уже_существует;Manufacturer with GUID {0} already exists
Указанная_модель_должна_иметь_тип_0;Provided model must have {0} type
Заряд_батареи;Battery charge
Освещённость;Illumination
Использовать_новый_сервис_мониторинга;Use the new monitoring service
Сводный_отчёт_по_уборке;Harvest Summary Report
Наименование_обособленного_подразделения;Name of a separate division
Площадь_уборки_га_план;Harvest area, ha Plan
Убрано_на_текущую_дату_га_факт;Harvested as of the current date, ha Fact
Валовый_сбор_т_план;Gross harvest, t Plan
Валовый_сбор_на_текущую_дату_т_факт;Gross harvest for the current date, t Fact
Урожайность_ц_га_план;Yield c/ha Plan
Урожайность_на_текущую_дату_ц_га_факт;Productivity for the current date, centner/ha Fact
Убрано_от_запланированного_га;Harvested from the planned, ha
Валовый_сбор_от_запланированного_т;Gross harvest from planned, t
Итого_по_культуре;Total by crop
Местонахождение;Location
Номер_участка;Sector number
Наименование_культуры;Name of crop
Сводные_показатели;Summary showing
Удаление_невозможно_взвешивание_связано_с_анализом_показателей_качества;Deletion is not possible. Weighing is related to the analysis of quality indicators from
Название_схемы;Scheme Name
Тип_культуры_для_распознавания;Type of culture to recognize
Коэффициент_надбавки;Surcharge coefficient
Недопустимое_значение;Invalid value
Экспорт_фотографий;Exporting photos
Экспорт_в_PDF;Export to PDF
Среднее_расстояние_от_поля_до_весовой;Average distance from the field to weight (km)
Среднее_расстояние_от_склада_до_поля;Average distance from stock to field (km)
Свод_работ_по_культурам;Summary of works by crops
Выберите_основную_работу;Select main job
Вспомогательная;Auxiliary
Если_операция_не_основная_то_должна_быть_указана_ссылка_на_основную;If the operation is not the main one, then a reference to the main one must be indicated
Опциональные_символы_задаются_в_круглых_скобках;Optional characters are specified in parentheses
В_теле_запроса_отсутствует_идентификатор_модели;There is no model ID in the request body
В_теле_запроса_отсутствует_идентификатор_производителя;There is no manufacturer ID in the request body
Общий_файл;General file
Отдельные_файлы;Separate files
Допустимое_расстояние_м;Permissible distance, m
Время_остановки_мин;Stopping time, min
Максимальное_время_в_пути_мин;Maximum move time, min
Место_назначения;Destination
Место_отправления;Place of departure
Учитывать_выгрузки;Take into account offloads
Редактирование_урожайности_в_опытах;Efficiency productivity edit
Перед_внесением_изменений_необходимо_сохранить_таблицу;You have to save filled table before editing it
Масса_единицы_в_кг;Unit weight in kg
Орудие_по_умолчанию;Default instrument
Загрузить_данные_по_плановому_валовому_сбору_и_урожайности;Download data on planned gross harvest and yield
Загрузить_данные_по_прогнозному_валовому_сбору_и_урожайности;Download data on projected gross harvest and yield
Родительский_сорняк;Parent weed
Отставание_от_плана_на_текущий_день_процент;Backlog from the plan for the current day, %
Отставание_от_плана_на_текущий_день_дни;Backlog from the plan for the current day, in days
Данные_по_изреженности_и_проведению_ремонтов_сада_в_отд;Data on the sparsity and repairs of the garden in the department.
Заправки_garveks;Refuelling Garveks
Отчет_по_заправкам_garveks;Garveks refuellings report
Выдано;Issued
Масса;Weight
Уровнемер;Level meter
Конечный_уровень;Final level
Начальный_уровень;Initial level
Плотность;Density
Резервуар;Reservoir
Одометр;Odometer
Фирма;Company
НомерТС;Vehicle number
Пост;Seat
ТРК;Fuel Dispenser
Id_ТРК;Fuel Dispenser Id
Введите_адрес_в_формате_населённый_пункт_улица_номер_дома;Enter the address in the format: locality, street, house number
Адрес_не_найден;Address not found
Создать_объект_в_этом_месте;Create an object in this location?
Сопоставлять_заправки_только_при_полном_совпадении_времени;Match gas stations only if the time is exactly the same:
Виды_топлива;Types of fuel
Информация_о_топливе;Fuel Information
Киловатты;Kilowatts
Куб_метры;Cubic meters
Вы_уверены_что_хотите_удалить_вид_топлива;Are you sure you want to remove the fuel type?
Причина_по_выбранным;Reason for selected
Комментарий_по_выбранным;Comment on selected
Допустимое_время_остановки_мин;Acceptable stopping time, min
Допустимое_отклонение_от_маршрута_м;Acceptable route deviation, m
Даты_сезона_не_должны_пересекаться;Dates must not overlap
Наименование_сезона_должно_быть_уникальным;Season name must be unique
Выберите_конкретное_подразделение;Select a specific department
Просрочено;Overdue
Дата_и_время_создания;Creation date
Срок_выполнения;Deadline
Продолжительность_смены_ч;Shift duration, h
Значение_должно_быть_не_больше_24_ч_и_не_может_быть_отрицательным;The value must be greater than 24 hours and cannot be negative.
Значение_не_может_быть_отрицательным;The value cannot be negative.
Произведение_не_может_быть_больше_24_ч;'{0}' * '{1}' cannot be more than 24 h.
Идентификатор_обязателен_для_заполнения;The ID is required to fill in
Плановые_цены;Planned prices
Товар;Goods
Выберите_тип_товара;Select product type
Выберите_товар;Choose a product
Интервалы_плановых_цен_пересекаются;Planned price intervals intersect
Тип_товара_0_не_существует;"Product type {0} does not exist;"
Товар_0_не_существует;"Product {0} does not exist;"
Тип_товара_0_не_обрабатывается;"Item type {0} is not exported;"
Всего_загружено_0_записей;There are {0} records loaded in total.
Товар_0_не_был_загружен;"Product {0} was not loaded, the entry already exists in the directory;"
Цена_обязательна_для_заполнения;Price is required
Дата_начала_обязательна_для_заполнения;Start date is required
Выберите_репродукцию_семян;Select seed reproduction
Площадь_вне_полей;Square outside the fields
Площадь_внутри_полей;Square inside the fields
Создать_по_треку;Create by track
Показать_на_карте;Show on map
Убрать_трек;Delete track
Осмотр_не_найден;Phytoanalysis not found
Распознавание_сорняков_на_изображении;Recognition of weeds in the image
Передача_данных_терминала;Terminal Data Transfer
Передача_данных_ДУТ;FLS data transmission
Проверка_связи_с_техникой;Checking the connection with the equipment
Счета_затрат;Expense accounts
Счёт_затрат;Expense account
Вид_прочих_доходов_и_расходов;Type of other income and expenses
Изменение_даты_проведения_осмотра;Changing the date of the inspection
Запрет_завершения_задания_без_создания_осмотра;Prohibiting the completion of a task without creating an inspection
Выполненные_осмотры;Performed fitoanalysis
Задание_на_осмотр;Fitoanalysis task
Задание;Task
Потребляемое_топливо;Consumed fuel
Полив;Watering
Информация_о_поливе;Information about watering
Журнал_расхода_поливной_воды_по_кварталам;Log of irrigation water consumption by quarter.
Объем_воды_на_кв;Volume of water per sq. m .
Объем_воды_на_пос_м;Volume of water per 1 village . m .
Ряд;Row
Средний_расход_воды_на_ряд;Average water consumption per row
Сч_номер;Counter №
Добавить_счетчик;Add water meter
Изменить_показания_счетчика;Change the meter reading
Изменить_счетчик;Change water meter
Удалить_счетчик;Delete water meter {0} and relative data
Номер_счетчика;Water meter number
Дата_проведения;Date of the event
Густота_растений;Plant density
Фазы_развития;Phases of development
Шаблоны_осмотров;Inspection templates
Шкала_развития_ввсн;Development Scale (BBCH)
Шаблон_осмотра;Inspection template
Дата_редактирования_акта;Date of act editing
Наименование_ТМЦ;Name of TMC
Тип_ТМЦ;Type of TMC
Площадь_вне_кадастров;Square outside cadastres
Площадь_внутри_кадастров;Square inside cadastres
Поля_вне_кадастров;Fields outside the cadastres
Отчет_технологическая_карта;Technological Map Report
Итого_расходы_руб;Total expenses, RUB.
Объём_запланированных_работ;Scope of planned work
Используемые_материалы;Materials used
Контроль_пропусков_может_замедлять_процесс_проверки_статуса_операций;Omissions control can slow down process of checking the status of operation
По_данному_ТС_нет_трека;There are no tracks for selected vehicle
Расход_топлива_всего_л;Total fuel consumption, l
Группировать_по_операциям;Group by operations
Источник_цен_ТМЦ;Source of prices for goods and materials
Количество_документов;Count of documents
Отображать_путевые_листы_по_оперативно_спланированным_подоперациям_только_согласованных_операций;Display waybills for operationally planned sub-operations only for approved operations
Осмотр_причина_риска_погода;Weather (hail, rain, drought, etc.)
Осмотр_причина_риска_технология;Violation of technology in the production of work
Осмотр_причина_риска_техника;Tech related
и_более;and more
Оценка_качества_операций;Evaluation of the quality of operations
Настроен_ли_разбрасыватель_в_полном_соответствии_с_фотостандартом;Is the spreader set up in full accordance with the photo standard
Соответствие_фактической_нормы_внесения_с_настройкой_фотостандарта;Correspondence of the actual application rate with the photo standard setting
Фактическая_норма_внесения;Actual application rate
Фактическая_ширина_внесения_удобрений;Actual spreading width
Количество_зерен_в_колосе;The number of grains in the ear
Количество_колосьев_на_м2;Number of spikes per m2
Количество_растений_на_рамке_025_м2;Number of spikes per m2
Количество_стеблей_на_м2;Number of stems per m2, pcs
Количество_тонн_с_Га_превышения_урожая_над_планом;Гектарига тонналар сони ҳосилнинг режадан ортиқча бўлиши
Причина_риска;Cause of risk
Степень_риска_потери_урожая;Degree of risk of crop loss
Начало_доступного_для_работы_времени;Start of available time
Окончание_времени_доступного_для_работы;End of time available for work
Количество_неподрезанных_сорняков;Number of uncut weeds
шт_0_25_м2;дона / 0, 25м2
Много_пожнивных_остатков_риск_для_сева;Lots of crop residue. Seeding Risk
Количество_глыб_более_5_см;Number of lumps over 5 cm
Незаделанные_семена_по_следу_колес_трактора;Uncovered seeds on the trail of tractor wheels
Незаделанные_семена_по_ширине_сеялки;Уруғчининг кенглиги бўйича уруғланмаган уруғлар
Проверка_подачи_семян_произведена;Seed supply check done
Скорость_вращения_вентилятора_3800_6000_об_мин;Fan speed 3800-6000 rpm
Температура_почвы_на_глубине_посева;Soil temperature at seeding depth
Количество_семян_на_погонном_метре;Number of seeds per linear meter
Ширина_междурядий;Row spacing
Номер_тревоги;Alert number
Bing_гибридная_карта;Bing-Hybrid
Дата_работы;Work date
Отображаемые_для_печати_формы;Босиб чиқариш учун кўрсатиладиган шакллар
0_назначил_задание_на_проведение_осмотра_участка_1_до_2;{0} has assigned a lookup task on field section{1} until {2}
Задание_на_проведение_осмотра_на_поле_0_сроком_до_1_было_изменено;The task to conduct inspection on the field {0} until {1} has been changed
Не_найдены_учетные_данные_для_истоника_данных_0;Credentials not found for data source {0}
Печать_все_формы_412;Print all
Создание_заданий_на_следующие_осмотры;Create tasks for next examinations
Задание_на_следующий_осмотр;Task for next examination
Вместе_с_участками_скопируется_учётная_площадь_участков;Together with the plots, the accounting area of the plots is copied.
Вместе_с_участками_скопируются_все_пользовательские_реквизиты_и_их_значения_с_вкладки_Общая;"Together with the plots, all user details and their values will be copied from the ""General"" tab."
Вместе_с_участками_скопируются_некоторые_реквизиты_вкладки_Агрономическая_а_также_все_пользовательские_реквизиты_и_их_значения_с_вкладки_Агрономическая;"Together with the plots, some details of the ""Agronomic"" tab will be copied, as well as all user details and their values from the ""Agronomic"" tab."
Копировать_данные;Copy Data
Автоматическое_закрытие_просроченных_заданий_на_осмотр;Automatic closing of overdue inspection tasks
Запрет_редактирования_просроченных_заданий_на_осмотр;Prohibition of editing overdue inspection tasks
Настройки_работы_с_заданиями_на_осмотр;Settings for working with inspection tasks
Считать_просроченным_после_дней;Considered overdue after days.
За_сколько_дней_до_окончания_аренды_предупреждать;How many days before the end of the lease to warn
Орудие_связано_с_опытами;The instrument is connected with experiments
Загрузка_данных_о_пропусках;Loading data about omissions...
Превышенные_параметры;Exceeded parameters
Вы_уверены_что_хотите_утвердить_выбранные_операции;Are you sure you want to approve the selected operations?
Изменение_границ_по_треку;Changing borders by track
Обновлять_существующие;Update existing ones
Номер_договора_аренды_субаренды;Rental agreement number
Дата_заключения_договора_аренды_субаренды;Date of conclusion of the lease/sublease agreement
Дата_окончания_срока_аренды_субаренды;Lease/sublease end date
Примечание_договора_аренды_субаренды;Note on lease/sublease agreement
Дата_формирования;Generation date
Действующее_вещество;Active substance
Скрыть_все;Hide all
История;History
Собрано_побочных_продуктов;By-products gathered
для_полей_до;for fields to
для_полей_от;for fields from
Списать;Write off
Утверждение_операций;Approval of operations
У_пользователя_нет_прав_на_утверждение_операций;The user does not have rights to approve operations
Нет_данных_для_формирования_ISO;No data for create ISO
СорировкаПоВремени;Time
СорировкаПоКомбайнам;Harvesters
СорировкаПоТранспорту;Transport
ГруппировкаПо;Group by:
Всего_выгрузок;Total unloadings
Года;Years
Дата_договора_субаренды;Date of sublease agreement
Дата_окончания_договора_субаренды;End date of the sublease agreement
Лет;Years
Месяца;Months
Месяцев;Months
Срок_субаренды;Sublease period
в_ответ_на_сообщение_пользователя;in response to the user's message
в_ответ_на_удаленное_сообщение;in response to a deleted message
Добавить_новый_комментарий;Add a new comment
Комментарий_удален;Comment deleted
Ответить;Answer
Контроль_выполнения_плана;Plan execution control
Контроль_выполнения;Execution control
Готовность_техники;Equipment readiness
Исправность_орудий;Serviceability of tools
Обеспеченность_удобрениями;Provision with fertilizers
Обеспеченность_СЗР;Provision with plant protection products
Всего_дней;Total days
Не_запланировано;Not planned
Плановые_сроки;Planned dates
Площадь_га_план_всего;Area, ha Plan (total)
Площадь_га_факт_всего;Area, ha Fact (total)
Площадь_га_факт_по_дням;Area, ha Fact (by day)
Процент_выполнения_плана;% of plan completion
Фактические_сроки;Fact dates
Выполнение_плана;Implementation of the plan
Осмотров_за_период;Inspections for the period
Тревог_за_период;Alarms for the period
Не_обследовано;Not examined
Обследовано;Examined
Гранулометрический_состав_почвы;Granulometric composition of the soil
Структура_почвы;Soil structure
Глинистый;Clayey
Легкосуглинистый;Lightly loamy
Песчаный;Sandy
Среднесуглинистый;Medium loamy
Супесчаный;Sandy loamy
Тяжелосуглинистый;Heavy loamy
Обновлять_данные;Update data
Уведомление_исполнителя_заданий_на_осмотр_об_изменении_задания;Notification of the executor of the inspection tasks about the change of the task
Загружать_все_треки_по_операциям;Upload all tracks by operations
Невозможно_удалить_сорт_культуры;Unable to delete crop variety. Seeds are used in technology operation.
Учитывать_кластерную_принадлежность_подтипов_операций;Take into account the cluster affiliation of subtypes of operations
Запрос_ТМЦ;Inventory request
Добавить_ТМЦ;Add goods and materials
Согласующий;Coordinator
На_согласовании;To be agreed
Согласовано;Agreed
Не_согласовано;not agreed
Согласование_запросов_на_ТМЦ;Coordination of requests for inventory
Согласовать;Approve
Отклонить;Reject
Запрошенное_ТМЦ;Requested inventory
Согласующий_ТМЦ;Coordinating inventory
Статус_запроса_ТМЦ;Inventory request status
Массовое_удаление_заданий_на_осмотр;Mass deletion of inspection tasks
Бухгалтер;Accountant
Директор_хозяйства;Director of the farm
на_1_га_кг_п_ед;per 1 ha (kg, p. units)
на_всю_площадь_кг_п_ед;for the entire area (kg, p. units)
Номер_поля_участка;Field (section) number
Отделение_участок;Department plot
Расшифровка_подписи;Decryption of the signature
Сп_по_производству;Production Specialist
Сумма_руб_коп;Amount, rub cop
Территориальный_директор;Territorial Director
Фактическая_масса;Actual weight
Цена_руб_коп;Price, rub cop
Списания_ТМЦ;Write-offs of goods and materials
Дата_составления;Date of compilation
Отчёт_о_списании;Write-off report
Не_выбраны_задания_на_осмотр;No inspection tasks selected
Объём_выработки;Treated area
Культура_из_1C;Crop from 1C
Культура_из_истории_поля;Crop from Agrohistory
Сезон_1С;1C season
doc_tml_tag_fuel_liters_reminder_on_enter_fact;Fuel balance at the entrance to the line, l (total, fact)
doc_tml_tag_fuel_liters_reminder_on_leave_fact;Remaining fuel when returning from the line, l (total, fact)
doc_tml_tag_fuel_liters_tanked_up_fact;Issued fuel, l (total, fact)
У_культуры_не_настроена_связь_с_культурой_сервиса_распознования;The culture has no connection with the culture of the recognition service.
товаре;good
Требуется_заполнить_поле_Максимальная_скорость;"It is required to fill in the ""Maximum speed"" field"
Требуется_заполнить_поле_Минимальная_скорость;"It is required to fill in the ""Minimum speed"" field"
Минимальная_скорость_не_может_быть_больше_или_равна_максимальной;The minimum speed cannot be greater or equal than the maximum
Опытные_участки;Experimental fields
Смесь;Mixture
Смесь_СЗР;Mixture of pesticides
0_не_может_состоять_из_одного_элемента;{0} cannot consist of one element
Площадь_обработки_больше_площади_поля;The processing area is larger than the field area
doc_tml_tag_executor_full_name_fact;Full name of the executor (fact)
doc_tml_tag_executor_profession_fact;Executor profession (fact)
doc_tml_tag_machine_manufacturer_fact;Machine manufacturer (fact)
doc_tml_tag_machine_model_fact;Model machine (fact)
doc_tml_tag_instrument_inv_num_fact;Trailer inventory number (fact)
doc_tml_tag_instrument_man_mod_fact;Trailer (manufacturer, model) (fact)
doc_tml_tag_machine_inv_num_fact;Machine inventory number (plan)
doc_tml_tag_machine_reg_num_fact;Registration number of the mashine (fact)
doc_tml_tag_route_fact;Route (fact)
doc_tml_tag_route_plan;Route (plan)
doc_tml_ttag_route_fact;Route (fact)*
doc_tml_ttag_route_plan;Route (plan)*
doc_tml_ttag_executor_full_name_fact;Full name of the executor (fact)*
doc_tml_ttag_executor_profession_fact;Executor profession (fact)*
doc_tml_ttag_instrument_inv_num_fact;Trailer inventory number (fact)*
doc_tml_ttag_instrument_man_mod_fact;Trailer (manufacturer, model) (fact)*
doc_tml_ttag_machine_inv_num_fact;Machine inventory number (fact)*
doc_tml_ttag_machine_manufacturer_fact;Machine manufacturer (fact)*
doc_tml_ttag_machine_model_fact;Machine model (fact)*
doc_tml_ttag_machine_reg_num_fact;Machine registration number (fact)*
doc_tml_ttag_treatment_type_fact;Type of work (fact)*
Копировать_документ;Copy the document
Без_использования_ТМЦ;Without using TMC
Вспомогательные_работы_на_поле;Auxiliary work on the field
Вы_уверены_что_хотите_удалить_единицу_измерения_работ;Are you sure you want to delete the unit of work measurement?
Единица_измерения_для_заработной_платы;Unit of measurement for wages
Единица_измерения_работ;Unit of work measurement
Единицы_измерения_работ;Units of work measurement
Код;Code
Механическая_обработка;Mechanical processing
Предпосевная_подготовка_семян;Pre-sowing preparation of seeds
